"Параметр визита, ур. 1","Параметр визита, ур. 2","Параметр визита, ур. 3","Параметр визита, ур. 4","Параметр визита, ур. 5","Визиты","Посетители","Роботность","Сумма параметров визитов","Среднее параметров визитов","Количество параметров визитов","Отказы","Глубина просмотра","Время на сайте"
"badWord","ж","Не определено","Не определено","Не определено","141","136","0.0","0","0.0","165","0.0070921985815602835","3.5886524822695036","01:20:22"
"badWord","ие","Не определено","Не определено","Не определено","141","141","0.0","0","0.0","160","0.0","1.5815602836879432","01:09:24"
"badWord","ине","Не определено","Не определено","Не определено","141","140","0.0","0","0.0","158","0.0070921985815602835","1.6312056737588652","01:07:38"
"badWord","инот","Не определено","Не определено","Не определено","141","141","0.0","0","0.0","161","0.0","1.5815602836879432","01:02:28"
"badWord","мам","Не определено","Не определено","Не определено","141","141","0.0","0","0.0","157","0.0","1.7943262411347518","01:06:12"
"badWord","мт","Не определено","Не определено","Не определено","141","141","0.0070921985815602835","0","0.0","148","0.0","1.8156028368794326","00:46:52"
"badWord","раит","Не определено","Не определено","Не определено","141","138","0.0","0","0.0","163","0.0","1.7234042553191489","01:03:31"
"badWord","рель","Не определено","Не определено","Не определено","141","139","0.0070921985815602835","0","0.0","165","0.0","1.8085106382978724","01:13:35"
"badWord","скрин","Не определено","Не определено","Не определено","141","141","0.0070921985815602835","0","0.0","154","0.0","2.7092198581560285","01:04:26"
"badWord","стос","Не определено","Не определено","Не определено","141","139","0.0070921985815602835","0","0.0","162","0.0070921985815602835","5.148936170212766","01:05:09"
"badWord","стрес","Не определено","Не определено","Не определено","141","138","0.0","0","0.0","161","0.0070921985815602835","2.2127659574468086","01:12:28"
"badWord","узи","Не определено","Не определено","Не определено","141","141","0.0","0","0.0","154","0.0070921985815602835","2.1631205673758864","01:11:03"
"badWord","фр","Не определено","Не определено","Не определено","141","139","0.0","0","0.0","151","0.0","2.2907801418439715","00:42:00"
"badWord","балон","Не определено","Не определено","Не определено","140","136","0.014285714285714285","0","0.0","173","0.0","1.8357142857142856","01:04:03"
"badWord","браж","Не определено","Не определено","Не определено","140","140","0.007142857142857143","0","0.0","176","0.0","1.8571428571428572","01:26:25"
"badWord","маир","Не определено","Не определено","Не определено","140","140","0.0","0","0.0","174","0.0","1.8071428571428572","01:11:36"
"badWord","овет","Не определено","Не определено","Не определено","140","138","0.0","0","0.0","176","0.0","1.8142857142857143","01:10:55"
"badWord","оми","Не определено","Не определено","Не определено","140","140","0.007142857142857143","0","0.0","164","0.007142857142857143","1.5642857142857143","01:07:56"
"badWord","оста","Не определено","Не определено","Не определено","140","140","0.007142857142857143","0","0.0","173","0.0","2.2142857142857144","01:09:07"
